normal	en
.	rest
Dilli	rest
walo	hi
kis	hi
ko	hi
chun	hi
liya	hi
.	rest
Blames	en
#Namo	rest
for	en
#SurgicalStrikeonBlackMoney	rest
@TimesNow	rest
@ZeeNews	rest
	
@ArvindKejriwal	rest
vo	hi
ek	hi
chor	hi
tha	hi
aunty	hi
ji	hi
","	rest
jab	hi
police	en
ne	hi
gher	hi
liya	hi
to	hi
suicide	en
kar	hi
liya	hi
#currencyban	rest
#BlackMoney	rest
#SurgicalStrikeonBlackMoney	rest
	
hehhehehe	rest
bhai	hi
abhi	hi
Case	en
ka	hi
result	en
baaki	hi
hai	hi
5	rest
Dec	en
tak	hi
wait	en
too	hi
karo	hi
@RoflCritic	rest
#SurgicalStrikeonBlackMoney	rest
Rs	rest
500	rest
	
What's	en
the	en
favourite	en
song	en
of	en
#1000	rest
#rupee	rest
note	en
?	rest
-	rest
Achha	hi
chalta	hi
hu	hi
duwaaon	hi
mei	hi
yaad	hi
rakhna	hi
#500and100rs	rest
#adhm	rest
#SurgicalStrikeonBlackMoney	rest
	
Meanwhile	en
in	en
hospitals	en
:	rest
Doctor	en
sahab	hi
koi	hi
bhi	hi
operation	en
kar	hi
do	hi
...	rest
04-May	rest
lakh	hi
tak	hi
ka	hi
...	rest
#SurgicalStrikeonBlackMoney	rest
@blogadda	rest
#perkytweets	rest
	
Give	en
khulle	hi
rs	rest
people	en
thanks	en
.	rest
If	en
Atm's	rest
work	en
people	en
thanks	en
peon	en
.	rest
Sayad	hi
rs	rest
kam	hi
ho	hi
gaye	hi
lekin	hi
Insaniyat	hi
badh	hi
gayi	hi
hai	hi
#SurgicalStrikeonBlackMoney	rest
	
Meanwhile	en
people	en
holding	en
black	en
money	en
be	en
like	en
","	rest
"	rest	X"	
Doctor	en
Saheb	hi
","	rest
05-Jun	rest
lakhs	en
mein	hi
Jo	hi
operation	en
possible	en
ho	hi
","	rest
karwa	hi
do	hi
"	rest	X"	
#SurgicalStrikeonBlackMoney	rest
	
Aur	hi
Kya	hi
Chal	hi
Raha	hi
Hai	hi
?????	rest
#Fogg	rest
aur	hi
#Jio	rest
lost	en
the	en
Race	en
!!!!	rest
#ModiAddresesNation	rest
#SurgicalStrikeonBlackMoney	rest
#Rs1000	rest
#Rs500	rest
https://t.co/RAZGVvVMVZ	rest
	
Still	en
any	en
congi	rest
moron	en
screamng	en
modi	rest
ne	hi
naye	hi
note	hi
me	hi
BJP	rest
ka	hi
symbol	en
istamal	hi
kiya	hi
hai	hi
..!	rest
#SurgicalStrikeOnBlackMoney	rest
#LotusIsOnNewNote	rest
	
Mamta	rest
mulayam	rest
kejriwal	rest
Rahul	rest
lalu	rest
mayawati	rest
CPI	rest
coming	en
together	en
against	en
#SurgicalStrikeonBlackMoney	rest
Kahawat	hi
hai	hi
..	rest
chor	hi
chor	hi
mausere	hi
bhai	hi
.	rest
	
@ArvindKejriwal	rest
DM	rest
karke	hi
bata	hi
to	hi
de	hi
kitna	hi
crore	en
duba	hi
tera	hi
","	rest
Dimag	hi
me	hi
ul	hi
jalool	hi
figure's	en
aa	hi
rahi	hi
hai	hi
#SurgicalStrikeonBlackMoney	rest
	
Accha	hi
Chalta	hi
Hun	hi
Duaaon	hi
mein	hi
yaad	hi
rakhna	hi
..	rest
a	en
song	en
by	en
500	rest
and	en
1000	rest
note	en
..	rest
#500	rest
#1000	rest
#BlackMoney	rest
#SurgicalStrikeonBlackMoney	rest
#1000	rest
	
The	en
awkward	en
moment	en
jab	hi
Audi	rest
waale	hi
pancard	en
aur	hi
aadhar	hi
card	en
dhoondenge	hi
aur	hi
Nano	rest
waale	hi
chain	hi
ki	hi
saans	hi
lenge	hi
#surgicalstrikeonblackmoney	rest
	
If	en
dis	en
TRUE	en
then	en
samjho	hi
#NarendraModi	rest
sabki	hi
marne	hi
ke	hi
liye	hi
#PM	rest
hua	hi
hai	hi
#SurgicalStrikeOnCorruption	rest
#SurgicalStrikeonBlackMoney	rest
https://t.co/4FuBCA4Sya	rest
	
after	en
#SurgicalStrikeonBlackMoney	rest
in	en
India	rest
#SurgicalStrikeOnIslamistFace	rest
@HillaryClinton	rest
gona	en
in	en
US	rest
.	rest
Mera	hi
desh	hi
hi	hi
nhi	hi
duniya	hi
bi	hi
badal	hi
rhi	hi
	
RT	rest
@Blusafire	rest
:	rest
Pakistan	rest
ki	hi
to	hi
fati	hi
padi	hi
hai	hi
Border	en
pe	hi
#surgicalstrike	rest
Business	en
pe	hi
#SurgicalStrikeonBlackMoney	rest
Ab	hi
13kya	rest
hoga	hi
kalia	hi
?	rest
Fake	en
n	en
	
Thank	en
you	en
PM	rest
sir	en
.	rest
Thank	en
you	en
so	en
much	en
.	rest
Abe	hi
man	hi
karte	hi
h	hi
tax	en
pay	en
karne	hi
k	hi
#surgicalstrikeonblackmoney	rest
	
@AcheDinAaneWale	rest
RG	rest
lost	en
all	en
his	en
wealth	en
and	en
he	en
had	en
to	en
go	en
to	en
ATM	rest
to	en
get	en
cash	en
?	rest
#BlackMoney	rest
#SurgicalStrikeonBlackMoney	rest
	
Long	en
queues	en
for	en
JIO	rest
and	en
to	en
produce	en
Adhar	hi
.	rest
Same	en
for	en
new	en
currency	en
exchange	en
.	rest
Sab	hi
miley	hi
hua	hi
hain	hi
ji	hi
#SurgicalStrikeonBlackMoney	rest
#aap_ki_siyasat	rest
	
Kal	hi
ki	hi
subh	hi
hogi	hi
AZAAD	hi
Bharat	rest
sahi	hi
maino	hi
mei	hi
AZAAD	hi
SAWERA	hi
..	rest
#currencynotes	rest
#BlackMoney	rest
#SurgicalStrikeonBlackMoney	rest
Modiji	rest
we	en
are	en
with	en
u	en
	
Rs	rest
500	rest
&	rest
1000	rest
k	hi
notes	en
ban	en
hone	hi
k	hi
sath	hi
he	hi
medical	en
shops	en
me	hi
BURNOL	rest
ki	hi
shortage	en
ho	hi
gai	hi
...	rest
#SurgicalStrikeonBlackMoney	rest
	
Oye	hi
Talwar	rest
.	rest
Modi	rest
Ji	hi
has	en
done	en
#SurgicalStrikeonBlackMoney	rest
Or	hi
Tum	hi
@AamAadmiParty	rest
wale	hi
trending	en
Casions	en
!	rest
Chill	en
Dude	en
Join	en
d	en
Party	en
@DelhiTalwar	rest
	
Now	en
political	en
revolution	en
has	en
begun	en
Ab	hi
Bharat	rest
jald	hi
badlega	hi
@ArvindKejriwal	rest
kya	hi
hua	hi
bhaiya	hi
koi	hi
problem	en
h	hi
kya	hi
?	rest
#SurgicalStrikeonBlackMoney	rest
	
Someone	en
has	en
well	en
said	en
","	rest
"	rest	X"	
Kuch	hi
Paane	hi
Ke	hi
Liye	hi
Kuch	hi
Khona	hi
Padta	hi
Hai	hi
!	rest
"	rest	X"	
@narendramodi	rest
@virendersehwag	rest
@KapilSharmaK9	rest
#SurgicalStrikeonBlackMoney	rest
https://t.co/80qvyH5BLT	rest
	
Saare	hi
neta	hi
aur	hi
party	en
khud	hi
hi	hi
bol	hi
rahe	hi
hai	hi
mere	hi
paas	hi
black	en
money	en
hai	hi
....	rest
This	en
is	en
called	en
#SurgicalStrikeonBlackMoney	rest
#ByeByeBlackmoney	rest
	
Next	en
is	en
Uniform	en
Civil	en
code	en
!	rest
Mera	hi
desh	hi
badal	hi
raha	hi
hai	hi
aage	hi
badh	hi
raha	hi
hai	hi
!!	rest
#SurgicalStrikeonBlackMoney	rest
#SurgicalStrikeOnCorruption	rest
	
Modi	rest
sab	hi
kuch	hi
theek	hi
kar	hi
de	hi
but	en
mujhe	hi
koi	hi
pareshani	hi
na	hi
ho	hi
!!	rest
Get	en
a	en
better	en
excuse	en
guys	en
..	rest
#BlackMoney	rest
#modi	rest
#SurgicalStrikeonBlackMoney	rest
	
RT	rest
@seaniscn	rest
:	rest
@narendramodi	rest
#SurgicalStrikeonBlackMoney	rest
Naa	hi
Biwi	hi
Naa	hi
Bacha/Bachiy	hi
Naa	hi
kharcha	hi
Marriage	en
kaa	hi
","	rest
so	en
how	en
could	en
#Modi	rest
Ever	en
now	en
abou	rest
	
@sudhirchaudhary	rest
ji	hi
ager	hi
200-300	rest
Cr	rest
.	rest
Black	en
money	en
ho	hi
toh	hi
kaise	hi
#SurgicalStrikeonBlackMoney	rest
ka	hi
support	en
karenge	hi
Arvind	rest
Kejriwal	rest
..	rest
@ZeeNews	rest
	
Now	en
500	rest
and	en
1000	rest
notes	en
have	en
started	en
singing	en
"	rest	X"	
Mera	hi
jeevan	hi
kora	hi
kagaz	hi
kora	hi
hi	hi
reh	hi
gaya	hi
"	rest	X"	
#SurgicalStrikeonBlackMoney	rest
	
Kya	hi
kisi	hi
ke	hi
pass	hi
answer's	en
hai	hi
?	rest
Kya	hi
celebrities	en
and	en
politicians	en
k	hi
pass	hi
500&1000rupee	rest
nhi	hi
hai	hi
@abpnewstv	rest
@aajtak	rest
#SurgicalStrikeonBlackMoney	rest
https://t.co/crjpoQIq1a	rest
	
BC	rest
!	rest
iske	hi
paas	hi
itna	hi
paisa	hi
kaha	hi
se	hi
aaya	hi
?	rest
What	en
the	en
hell	en
is	en
this	en
?	rest
#BlackMoney	rest
#SurgicalStrikeonBlackMoney	rest
#RememberThem	rest
https://t.co/1neiHw6NsI	rest
	
Baap	hi
ka	hi
daada	hi
ka	hi
sab	hi
ka	hi
badla	hi
lege	hi
tera	hi
#ModiFightsCorruption	rest
.	rest
Proud	en
moment	en
for	en
us	en
this	en
is	en
called	en
#SurgicalStrikeonBlackMoney	rest
v	rest
2	rest
	
@nanditathhakur	rest
yes	en
mam	en
very	en
very	en
happy	en
ek	hi
teer	hi
see	hi
kitne	hi
saare	hi
shikar	hi
aaj	hi
ke	hi
din	hi
#SurgicalStrikeonBlackMoney	rest
https://t.co/fQfREkbf5Q	rest
	
RT	rest
@imvinnyk	rest
:	rest
Aur	hi
dikha	hi
lo	hi
US	rest
election	en
news	en
channel	en
pr	hi
.	rest
Ye	hi
hai	hi
Modi	rest
ka	hi
selection	en
#SurgicalStrikeonBlackMoney	rest
	
@khushsundar	rest
Congress	rest
will	en
never	en
dare	en
to	en
take	en
a	en
step	en
like	en
tis	en
as	en
90%	rest
of	en
ur	en
ppl	en
will	en
b	en
affected	en
.	rest
#SurgicalStrikeonBlackMoney	rest
	
Hahaha	rest
..	rest
why	en
r	en
u	en
feeling	en
bad	en
on	en
#SurgicalStrikeonBlackMoney	rest
?	rest
Kuch	hi
jalana	hi
padega	hi
kya	hi
?	rest
Taqleef	hi
ho	hi
rahi	hi
hai	hi
na	hi
?	rest
Kya	hi
banda	hi
hai	hi
.	rest
@TimesNow	rest
@ZeeNews	rest
https://t.co/MmxtT7i06w	rest
	
Another	en
BREAKING	en
NEWS	en
:	rest
Anna	rest
Hazaare	rest
officially	en
changed	en
his	en
name	en
to	en
Anna	rest
Shambhare	rest
.	rest
Yeh	hi
kya	hi
news	en
aari	hi
ab	hi
#SurgicalStrikeOnBlackMoney	rest
	
RT	rest
@Zarakhan_delhi	rest
:	rest
@ArvindKejriwal	rest
plz	en
kuch	hi
to	hi
bolo	hi
Kab	hi
se	hi
#SurgicalStrikeonBlackMoney	rest
pr	hi
apke	hi
statements	en
ka	hi
wait	en
kr	hi
rhi	hi
@OfficeOf	rest
	
Many	en
destitute	en
ppl	en
are	en
striving	en
hard	en
to	en
make	en
#SurgicalStrikeonBlackMoney	rest
successful	en
.	rest
Mamta	rest
","	rest
Kejri	rest
jaise	hi
dalalo	hi
is	hi
baar	hi
safal	hi
nhi	hi
hoge	hi
!!	rest
	
@narendramodi	rest
salute	en
sir	en
aapko	hi
great	en
decision	en
by	en
you	en
....	rest
Afterall	en
india	rest
aapke	hi
hath	hi
me	hi
hai	hi
....	rest
Jai	hi
hind	hi
#SurgicalStrikeonBlackMoney	rest
	
RT	rest
@Ankitgolechha11	rest
:	rest
Aur	hi
Kya	hi
Chal	hi
Raha	hi
Hai	hi
?????	rest
#Fogg	rest
aur	hi
#Jio	rest
lost	en
the	en
Race	en
!!!!	rest
#ModiAddresesNation	rest
#SurgicalStrikeonBlackMoney	rest
#Rs10	rest
	
America	rest
counting	en
votes	en
","	rest
India	rest
counting	en
notes	en
...	rest
#BlackMoney	rest
#SurgicalStrikeonBlackMoney	rest
ye	hi
tune	hi
kya	hi
kiyaaaa	hi
modi	rest
ji	hi
kal	hi
market	en
jana	hi
tha	hi
	
@ArvindKejriwal	rest
abhi	hi
tak	hi
to	hi
chanda	hi
se	hi
party	en
chala	hi
rahe	hi
the	hi
","	rest
ab	hi
to	hi
chanda	hi
band	hi
.	rest
Now	en
your	en
future	en
is	en
Bright	en
..	rest
#SurgicalStrikeonBlackMoney	rest
	
Waiting	en
for	en
those	en
golden	en
words	en
from	en
@ArvindKejriwal	rest
"	rest	X"	
Ye	hi
Modiji	hi
ki	hi
saajish	hi
hai	hi
ji	hi
"	rest	X"	
#SurgicalStrikeOnBlackMoney	rest
#BlackMoney	rest
#	rest
AchheDin	hi
	
#Banerjee	rest
ne	hi
oppose	en
kiya	hi
and	en
Matter	en
clear	en
hai	hi
.	rest
@MamataOfficial	rest
ke	hi
paas	hi
#BlackMoney	rest
hai	hi
BC	rest
#SurgicalStrikeonBlackMoney	rest
#ModiFightsCorruption	rest
	
Imaandari	hi
sabka	hi
padosi	hi
ke	hi
ghar	hi
me	hi
chahiye	hi
","	rest
but	en
Modi	rest
is	en
forcing	en
everyone	en
to	en
turn	en
imaandar	hi
","	rest
#SurgicalStrikeonBlackMoney	rest
	
Kabul	rest
hai	hi
3times	en
in	en
front	en
of	en
everyone	en
.	rest
Talaq	hi
talaq	hi
talaq	hi
on	en
whatsapp	rest
","	rest
Skype	rest
","	rest
phone	en
","	rest
SMS	rest
nd	en
women's	en
likes	en
devastated	en
in	en
seconds	en
#TripleTalaq	rest
	
RT	rest
@rubusmubu	rest
:	rest
What	en
a	en
drama	en
!	rest
Pati	hi
Patni	hi
aur	hi
Media	en
!	rest
#TripleTalaq	rest
;	rest
A	en
man	en
without	en
Islamic	en
appearance	en
&	rest
woman	en
without	en
Islamic	en
appearance	en
","	rest
Alla	rest
	
Basically	en
India	rest
shud	en
be	en
more	en
Islamic	en
than	en
21	rest
Islamic	en
countries	en
that	en
have	en
banned	en
#TripleTalaq	rest
.	rest
Bhai	hi
samaan	hi
uthao	hi
aur	hi
nikhal	hi
lo	hi
https://t.co/fIVofEGHiy	rest
	
#	rest
#TripleTalaq	rest
advantage	en
s	en
of	en
being	en
muslim	en
.	rest
Teen	hi
shadi	hi
kro	hi
phpne	hi
par	hi
talaq	hi
de	hi
do	hi
.	rest
Wah	hi
yar	hi
jannat	hi
to	hi
ye	hi
hi	hi
hai	hi
	
@cefexime	rest
@LIVESAMRAT	rest
Aamir	rest
Khan	rest
ne	hi
abhi	hi
tak	hi
#TripleTalaq	rest
pe	hi
apna	hi
statement	en
diya	hi
?	rest
Satyavema	hi
Jayate	hi
main	hi
Muslim	en
mahila	hi
adhikar	hi
pe	hi
show	en
hua	hi
?	rest
	
On	en
this	en
Dashhara	rest
#TripleTalaq	rest
..	rest
finish	en
...	rest
@narendramodi	rest
ji	hi
SC	rest
say	en
yes	en
or	en
no	en
...	rest
but	en
pls	en
ek	hi
Baar	hi
Sudarshan	hi
Chakr	hi
chalao	hi
..	rest
Muslim	en
Sisters	en
ke	hi
liye	hi
	
Guy	en
:	rest
*	rest
jokes	en
on	en
woman	en
*	rest
Girl	en
:	rest
U	en
Misogynist	en
U	en
feminist	en
!	rest
Guy	en
:	rest
Any	en
comments	en
for	en
#TripleTalaq	rest
?	rest
Girl	en
:	rest
Aaloo	hi
Bade	hi
karare	hi
ji	hi
aaloo	hi
bade	hi
karaare	hi
.	rest
:)	rest
	
@PplOfIndia	rest
#TripleTalaq	rest
from	en
where	en
u	en
found	en
Rama	rest
had	en
4	rest
.	rest
Rama	rest
is	en
maryada	hi
prushotam	hi
one	en
of	en
the	en
main	en
reason	en
was	en
single	en
wife	en
01-Feb	rest
	
all	en
LAAL	hi
salaam	hi
gang	en
will	en
get	en
exposed	en
d	en
moment	en
u	en
start	en
discussing	en
#TripleTalaq	rest
.	rest
Like	en
their	en
secularism	en
is	en
farzi	hi
their	en
feminsim	en
too	en
is	en
farzi	hi
	
@ArvindKejriwal	rest
jab	hi
desh	hi
ki	hi
women	en
safe	en
nhi	hi
hai	hi
to	hi
desh	hi
kya	hi
khak	hi
bachaoge	hi
.	rest
Saaf	hi
saaf	hi
bolo	hi
you	en
not	en
in	en
favour	en
of	en
#TripleTalaq	rest
hat	hi
jaye	hi
.	rest
	
Before	en
debating	en
#TripleTalaq	rest
or	en
#OneNationOneLaw	rest
please	en
tell	en
under	en
what	en
law	en
Mulayam	rest
could	en
had	en
two	en
wives	en
?	rest
Or	en
is	en
he	en
not	en
hindu	rest
?	rest
@yadavakhilesh	rest
	
#TripleTalaq	rest
Maula	rest
Wali	hi
Rehman	rest
AIMPLB	rest
-	rest
Spiting	en
Venom	en
on	en
Modi	rest
and	en
Quoting	en
Baijnath	rest
Dham	rest
-	rest
for	en
Raising	en
strictly	en
personal	en
muslim	en
issues	en
	
The	en
sad	en
fact	en
is	en
there	en
is	en
not	en
a	en
single	en
Muslim	en
male	en
on	en
#ArnabGoswami	rest
'	rest
s	en
news	en
hour	en
debate	en
to	en
speak	en
against	en
#TripleTalaq	rest
.	rest
	
Agar	hi
kuch	hi
tuchhe	hi
ko	hi
personal	en
law	en
chahiye	hi
to	hi
phir	hi
musalman	hi
ko	hi
saria	hi
ke	hi
according	en
hi	hi
Har	hi
galti	hi
pe	hi
saja	hi
do	hi
....	rest
selective	en
kyun	hi
..	rest
#TripleTalaq	rest
	
RT	rest
@saaxenanurag	rest
:	rest
Peacefuls	en
are	en
angry	en
like	en
hell	en
over	en
Raj	rest
thakrey	rest
for	en
the	en
threat	en
of	en
violence	en
to	en
#ADHM	rest
N	en
These	en
shantidoots	en
warned	en
of	en
Civil	en
war	en
	
@digvijaya_28	rest
kah	hi
rha	hi
h	hi
personally	en
he	en
is	en
against	en
#TripleTalaq	rest
bt	en
#Shariya	rest
ko	hi
abolish	en
nh	hi
karna	hi
chahiye	hi
.	rest
To	hi
chicha	hi
khap	hi
panchayat	hi
bhi	hi
jayaz	hi
h	hi
	
RT	rest
@sonalsood5	rest
:	rest
@confess2gaurav	rest
#TripleTalaq	rest
they	en
don't	en
want	en
to	en
anger	en
Muslim	en
men&mullahs	en
who	en
vote	en
en	rest
masse	rest
As	en
for	en
DCW	rest
chief	en
she	en
is	en
kejri	rest
	
RT	rest
@boseudayan	rest
:	rest
Has	en
any	en
Commie	en
taken	en
a	en
stand	en
on	en
#TripleTalaq	rest
?	rest
Like	en
@SitaramYechury	rest
like	en
Brinda	rest
Karat	rest
","	rest
Suhasini	rest
Ali	rest
","	rest
Prakash	rest
Karat	rest
","	rest
that	en
	
Just	en
heard	en
GOT	rest
theme	en
song	en
playing	en
along	en
a	en
#TripleTalaq	rest
story	en
on	en
@ZeeNews	rest
bikey	hi
huye	hi
toh	hi
they	hi
hee	hi
abb	hi
chor	hi
bhi	hi
bann	hi
gaye	hi
.	rest
@sudhirchaudhary	rest
	
@PplOfIndia	rest
so	en
at	en
least	en
example	en
to	hi
sahi	hi
de	hi
bhai	hi
....	rest
i	en
can	en
understand	en
u	en
r	en
getting	en
burned	en
but	en
what	en
can	en
we	en
do	en
#TripleTalaq	rest
	
RT	rest
@sharma__sanjay	rest
:	rest
Kya	hi
Hindu	rest
cousins	en
ke	hi
beech	hi
shadi	hi
honi	hi
chahiye	hi
?	rest
Issue	en
is	en
not	en
#TripleTalaq	rest
but	en
Gender	en
Equality	en
in	en
all	en
forms	en
https://t.c	rest
	
RT	rest
@Shehzad_Ind	rest
:	rest
My	en
interview	en
Govt	en
must	en
ban	en
Terrorists	en
acting	en
in	en
the	en
name	en
of	en
Gau	hi
Raksha	hi
Request	en
Modi	rest
ji	hi
to	en
give	en
justice	en
to	en
Jashodaben	rest
firs	en
	
RT	rest
@vibhupal	rest
:	rest
Trying	en
to	en
confuse	en
issues	en
.	rest
What	en
has	en
#tripletalaq	rest
got	en
to	en
do	en
with	en
freedom	en
struggle	en
.	rest
It's	en
to	en
do	en
with	en
respect	en
of	en
human	en
values	en
.	rest
htt	en
	
RT	rest
@eparitosh	rest
:	rest
Mat	hi
chuko	hi
Chouhan	rest
moment	en
for	en
#Modi	rest
Arif	rest
Mohammad	rest
Khan	rest
-	rest
#TripleTalaq	rest
negates	en
both	en
equality	en
&	rest
dignity	en
of	en
Muslim	en
women	en
https	rest
:/	rest
	
RT	rest
@PerpeChul	rest
:	rest
.	rest
@BDUTT	rest
@priyankachopra	rest
Feminism	en
pe	hi
bolna	hi
hai	hi
to	hi
#TripleTalaq	rest
aur	hi
#Sharia	rest
pe	hi
bol	hi
suar	hi
#HafizSaeed	rest
talaq	hi
dega	hi
to	hi
bhi	hi
chalega	hi
	
RT	rest
@anud252000	rest
:	rest
Mufti	rest
:	rest
Ek	hi
baar	hi
#TripleTalaq	rest
bola	hi
to	hi
wo	hi
wapas	hi
nahi	hi
le	hi
sakte	hi
!	rest
Arey	hi
duffer	en
isn't	en
that	en
the	en
whole	en
of	en
opposition's	en
argument	en
!	rest
#En	rest
	
#DangalTrailer	rest
Aamir	rest
Khan	rest
congratulated	en
SakshiMalik	rest
coz	en
of	en
upcoming	en
#Dangal	rest
but	en
if	en
u	en
SEARCH	en
forHIS	en
REACTION	en
to	en
#Uri	rest
or	en
#TripleTalaq	rest
You	en
get-	en
https://t.co/E3FsRCnaMF	rest
	
This	en
pic	en
4m	rest
kashmir	rest
tells	en
d	en
stry	en
abt	en
Islam	hi
D	en
little	en
grl	en
seen	en
wearin	en
Hijab	hi
She	en
married	en
?	rest
#TripleTalaq	rest
#OneNationOneLaw	rest
BakiNewsBhiKuchKehtiHai	hi
https://t.co/uuUCGTUvmI	rest
	
This	en
Karan	rest
Thapper	rest
on	en
@IndiaToday	rest
having	en
a	en
debate	en
on	en
#TripleTalaq	rest
.	rest
Bigot	en
leaving	en
not	en
a	en
single	en
chance	en
to	en
Bash	en
#Hindus	rest
.	rest
Shame	en
	
Don't	en
think	en
anyone	en
of	en
us	en
would	en
dare	en
to	en
do	en
this	en
--	rest
but	en
do	en
read	en
d	en
thread	en
-	rest
a	en
common	en
muslim's	en
saga	en
&	rest
struggle	en
.	rest
#TripleTalaq	rest
must	en
go	en
!	rest
https://t.co/HnKHE4mj7G	rest
	
Trying	en
to	en
confuse	en
issues	en
.	rest
What	en
has	en
#tripletalaq	rest
got	en
to	en
do	en
with	en
freedom	en
struggle	en
.	rest
It's	en
to	en
do	en
with	en
respect	en
of	en
human	en
values	en
.	rest
https://t.co/NyymXlU387	rest
	
RT	rest
@ask0704	rest
:	rest
From	en
Shah	rest
Bano	hi
to	hi
Shayara	rest
Bano	hi
:	rest
India	rest
s	en
evolution	en
in	en
redressing	en
the	en
plight	en
of	en
Muslim	en
Women	en
#TripleTalaq	rest
#UCC	rest
https://t.co/9v3	rest
	
UP	rest
election	en
k	hi
time	en
m	hi
BJP	rest
UCC	rest
","	rest
#TripleTalaq	rest
bol	hi
rahi	hi
hai	hi
..	rest
kuch	hi
hawa	hi
laga	hi
tumko	hi
?.	rest
tum	hi
bhi	hi
pappu	hi
ko	hi
mandir	hi
ghuma	hi
rahe	hi
ho	hi
https://t.co/28VolJTFPf	rest
	
RT	rest
@banerji1	rest
:	rest
Is	en
this	en
what	en
sharia	hi
does	en
to	en
women	en
?	rest
Mr	rest
Azam	rest
Khan	rest
I	en
do	en
not	en
want	en
this	en
for	en
my	en
Muslim	en
sisters	en
in	en
india	rest
...	rest
#TripleTalaq	rest
https://t	rest
	
@sambitswaraj	rest
Na	hi
main	hi
aur	hi
na	hi
#Bharta	rest
ka	hi
#Constitution	rest
Ye	hi
maanega	hi
ki	hi
man	en
","	rest
woman	en
se	hi
zayada	hi
samajhdar	hi
hy	hi
#TripleTalaq	rest
deney	hi
k	hi
liye	hi
@IBN7	rest
#HTP	rest
	
RT	rest
@kush07	rest
:	rest
Would	en
calling	en
the	en
Hon'ble	en
judges	en
hypocrites	en
make	en
me	en
liable	en
to	en
contempt	en
of	en
court	en
?	rest
The	en
proposal	en
to	en
ban	en
#TripleTalaq	rest
can	en
	
Muslims	en
are	en
really	en
following	en
"	rest	X"	
pran	hi
jae	hi
par	hi
bachan	hi
na	hi
jae	hi
"	rest	X"	
.	rest
Vocal	en
talaq	hi
ka	hi
koi	hi
tod	hi
nehi	hi
.	rest
They	en
should	en
be	en
awarded	en
.	rest
#TripleTalaq	rest
	
RT	rest
@CaAnkurSinghal	rest
:	rest
#TripleTalaq	rest
To	hi
phir	hi
#tripleMarriage	rest
bhi	hi
honi	hi
chahiye	hi
.	rest
Women	en
ka	hi
majak	hi
bana	hi
rakha	hi
hai	hi
aise	hi
rules	en
ne	hi
.	rest
Needs	en
to	en
be	en
changed	en
.	rest
	
Jab	hi
tak	hi
#TripleTalaq	rest
India	rest
me	hi
hoga	hi
....	rest
Char	hi
char	hi
biwi	hi
aur	hi
15	rest
..	rest
20	rest
bache	hi
hote	hi
rahenge	hi
.	rest
#EndTripleTalaq	rest
.	rest
And	en
phone	en
contacts	en
would	en
be	en
like	en
this	en
https://t.co/8tDs7NVkpa	rest
	
RT	rest
@khanumarfa	rest
:	rest
Bas	hi
aap	hi
hi	hi
ki	hi
kami	hi
thi	hi
...	rest
Is	en
there	en
no	en
medicine	en
like	en
putra-beejak	hi
(	rest
that	en
you	en
give	en
to	en
produce	en
sons	en
)	rest
to	en
cure	en
#TripleTalaq	rest
?	rest
htt	en
	
RT	rest
@AnilSoharu	rest
:	rest
Please	en
spread	en
this	en
msg	en
.	rest
kuch	hi
bande	hi
kho	hi
hi	hi
gye	hi
#TripleTalaq	rest
par	hi
baat	hi
kya	hi
hui	hi
.	rest
@Faqr_Hai	rest
@SinhaPune	rest
@mygirish	rest
@pratul56	rest
@nawa	rest
	
@nishantchat	rest
@abdullah_omar	rest
Farooq	rest
begging	en
4	rest
constitution	en
on	en
#TripleTalaq	rest
.	rest
Jb	hi
dil	hi
kre	hi
constitution	en
ki	hi
avhelna	hi
kro	hi
jb	hi
dil	hi
kre	hi
Const	en
ki	hi
aad	hi
lo	hi
	
#TripleTalaq	rest
Meri	hi
Biwi	hi
Roz	hi
subah	hi
GMOR	en
ki	hi
Jagah	hi
Talaq	hi
Talaq	hi
Talaq	hi
bolti	hi
hai	hi
aur	hi
Firr	hi
achanak	hi
se	hi
Nikaah	hi
Nikaah	hi
Nikaah	hi
;)	rest
used	en
2	rest
it	en
now	en
	
@NATIVEROOSTER	rest
@DrGarekar	rest
4	rest
wives	en
in	en
this	en
life	en
&	rest
72	rest
hoors	en
afterlife	en
if	en
u	en
blow	en
yourself	en
!	rest
not	en
a	en
bad	en
deal	en
!	rest
#jihad	rest
to	hi
banta	hi
hai	hi
!	rest
#TripleTalaq	rest
	
@prashid28	rest
@aamir_khan	rest
@satyamevjayate	rest
he	en
may	en
hav	en
done	en
gud	en
things	en
in	en
society	en
&	rest
abt	en
women	en
problems	en
.	rest
Bt	en
he	en
dont	en
dare	en
to	en
talk	en
abt	en
#TripleTalaq	rest
	
Owaisi	rest
could	en
not	en
justify	en
marriage	en
of	en
a	en
15	en
yrs	en
old	en
girl	en
as	en
per	en
the	en
sharia	hi
","	rest
but	en
is	en
dead	en
against	en
dropping	en
TripleTalaq	en
!	rest
#OneNationOneLaw	rest
	
RT	rest
@TheRITUS	rest
:	rest
Sadak	hi
pr	hi
#jodhpur	rest
me	hi
#TripleTalaq	rest
Shariyt	hi
me	hi
3talak	rest
ka	hi
koi	hi
zikr	hi
nhi	hi
h	hi
...	rest
Kb	hi
Muslim	en
women	en
ko	hi
isse	hi
azadi	hi
milegi	hi
????	rest
